 film_id |            title            |                                                            description                                                             | release_year | language_id | rental_duration | rental_rate | length | replacement_cost | rating |       last_update       |                       special_features                       |                                                                                                   fulltext                                                                                                    
     231 | Dinosaur Secretary          | A Action-Packed Drama of a Feminist And a Girl who must Reach a Robot in The Canadian Rockies                                      |         2006 |           1 |               7 |        2.99 |     63 |            27.99 | R      | 2013-05-26 14:50:58.951 | {Trailers,"Behind the Scenes"}                               | 'action':5 'action-pack':4 'canadian':21 'dinosaur':1 'drama':7 'feminist':10 'girl':13 'must':15 'pack':6 'reach':16 'robot':18 'rocki':22 'secretari':2
     232 | Dirty Ace                   | A Action-Packed Character Study of a Forensic Psychologist And a Girl who must Build a Dentist in The Outback                      |         2006 |           1 |               7 |        2.99 |    147 |            29.99 | NC-17  | 2013-05-26 14:50:58.951 | {Commentaries,"Deleted Scenes","Behind the Scenes"}          | 'ace':2 'action':5 'action-pack':4 'build':18 'charact':7 'dentist':20 'dirti':1 'forens':11 'girl':15 'must':17 'outback':23 'pack':6 'psychologist':12 'studi':8
     233 | Disciple Mother             | A Touching Reflection of a Mad Scientist And a Boat who must Face a Moose in A Shark Tank                                          |         2006 |           1 |               3 |        0.99 |    141 |            17.99 | PG     | 2013-05-26 14:50:58.951 | {Trailers,"Deleted Scenes","Behind the Scenes"}              | 'boat':12 'discipl':1 'face':15 'mad':8 'moos':17 'mother':2 'must':14 'reflect':5 'scientist':9 'shark':20 'tank':21 'touch':4
     234 | Disturbing Scarface         | A Lacklusture Display of a Crocodile And a Butler who must Overcome a Monkey in A U-Boat                                           |         2006 |           1 |               6 |        2.99 |     94 |            27.99 | R      | 2013-05-26 14:50:58.951 | {Trailers,"Behind the Scenes"}                               | 'boat':21 'butler':11 'crocodil':8 'display':5 'disturb':1 'lacklustur':4 'monkey':16 'must':13 'overcom':14 'scarfac':2 'u':20 'u-boat':19
     235 | Divide Monster              | A Intrepid Saga of a Man And a Forensic Psychologist who must Reach a Squirrel in A Monastery                                      |         2006 |           1 |               6 |        2.99 |     68 |            13.99 | PG-13  | 2013-05-26 14:50:58.951 | {Trailers,Commentaries}                                      | 'divid':1 'forens':11 'intrepid':4 'man':8 'monasteri':20 'monster':2 'must':14 'psychologist':12 'reach':15 'saga':5 'squirrel':17
     236 | Divine Resurrection         | A Boring Character Study of a Man And a Womanizer who must Succumb a Teacher in An Abandoned Amusement Park                        |         2006 |           1 |               4 |        2.99 |    100 |            19.99 | R      | 2013-05-26 14:50:58.951 | {Trailers,Commentaries}                                      | 'abandon':20 'amus':21 'bore':4 'charact':5 'divin':1 'man':9 'must':14 'park':22 'resurrect':2 'studi':6 'succumb':15 'teacher':17 'woman':12
     237 | Divorce Shining             | A Unbelieveable Saga of a Crocodile And a Student who must Discover a Cat in Ancient India                                         |         2006 |           1 |               3 |        2.99 |     47 |            21.99 | G      | 2013-05-26 14:50:58.951 | {Trailers,Commentaries,"Deleted Scenes"}                     | 'ancient':18 'cat':16 'crocodil':8 'discov':14 'divorc':1 'india':19 'must':13 'saga':5 'shine':2 'student':11 'unbeliev':4
     238 | Doctor Grail                | A Insightful Drama of a Womanizer And a Waitress who must Reach a Forensic Psychologist in The Outback                             |         2006 |           1 |               4 |        2.99 |     57 |            29.99 | G      | 2013-05-26 14:50:58.951 | {Trailers,Commentaries,"Behind the Scenes"}                  | 'doctor':1 'drama':5 'forens':16 'grail':2 'insight':4 'must':13 'outback':20 'psychologist':17 'reach':14 'waitress':11 'woman':8
     239 | Dogma Family                | A Brilliant Character Study of a Database Administrator And a Monkey who must Succumb a Astronaut in New Orleans                   |         2006 |           1 |               5 |        4.99 |    122 |            16.99 | G      | 2013-05-26 14:50:58.951 | {Commentaries}                                               | 'administr':10 'astronaut':18 'brilliant':4 'charact':5 'databas':9 'dogma':1 'famili':2 'monkey':13 'must':15 'new':20 'orlean':21 'studi':6 'succumb':16
     240 | Dolls Rage                  | A Thrilling Display of a Pioneer And a Frisbee who must Escape a Teacher in The Outback                                            |         2006 |           1 |               7 |        2.99 |    120 |            10.99 | PG-13  | 2013-05-26 14:50:58.951 | {Commentaries,"Deleted Scenes"}                              | 'display':5 'doll':1 'escap':14 'frisbe':11 'must':13 'outback':19 'pioneer':8 'rage':2 'teacher':16 'thrill':4
     241 | Donnie Alley                | A Awe-Inspiring Tale of a Butler And a Frisbee who must Vanquish a Teacher in Ancient Japan                                        |         2006 |           1 |               4 |        0.99 |    125 |            20.99 | NC-17  | 2013-05-26 14:50:58.951 | {Trailers,Commentaries,"Behind the Scenes"}                  | 'alley':2 'ancient':20 'awe':5 'awe-inspir':4 'butler':10 'donni':1 'frisbe':13 'inspir':6 'japan':21 'must':15 'tale':7 'teacher':18 'vanquish':16
     242 | Doom Dancing                | A Astounding Panorama of a Car And a Mad Scientist who must Battle a Lumberjack in A MySQL Convention                              |         2006 |           1 |               4 |        0.99 |     68 |            13.99 | R      | 2013-05-26 14:50:58.951 | {Trailers,Commentaries}                                      | 'astound':4 'battl':15 'car':8 'convent':21 'danc':2 'doom':1 'lumberjack':17 'mad':11 'must':14 'mysql':20 'panorama':5 'scientist':12
     243 | Doors President             | A Awe-Inspiring Display of a Squirrel And a Woman who must Overcome a Boy in The Gulf of Mexico                                    |         2006 |           1 |               3 |        4.99 |     49 |            22.99 | NC-17  | 2013-05-26 14:50:58.951 | {Trailers,Commentaries,"Deleted Scenes","Behind the Scenes"} | 'awe':5 'awe-inspir':4 'boy':18 'display':7 'door':1 'gulf':21 'inspir':6 'mexico':23 'must':15 'overcom':16 'presid':2 'squirrel':10 'woman':13
     244 | Dorado Notting              | A Action-Packed Tale of a Sumo Wrestler And a A Shark who must Meet a Frisbee in California                                        |         2006 |           1 |               5 |        4.99 |    139 |            26.99 | NC-17  | 2013-05-26 14:50:58.951 | {Commentaries}                                               | 'action':5 'action-pack':4 'california':22 'dorado':1 'frisbe':20 'meet':18 'must':17 'not':2 'pack':6 'shark':15 'sumo':10 'tale':7 'wrestler':11
     245 | Double Wrath                | A Thoughtful Yarn of a Womanizer And a Dog who must Challenge a Madman in The Gulf of Mexico                                       |         2006 |           1 |               4 |        0.99 |    177 |            28.99 | R      | 2013-05-26 14:50:58.951 | {Trailers,"Deleted Scenes","Behind the Scenes"}              | 'challeng':14 'dog':11 'doubl':1 'gulf':19 'madman':16 'mexico':21 'must':13 'thought':4 'woman':8 'wrath':2 'yarn':5
     246 | Doubtfire Labyrinth         | A Intrepid Panorama of a Butler And a Composer who must Meet a Mad Cow in The Sahara Desert                                        |         2006 |           1 |               5 |        4.99 |    154 |            16.99 | R      | 2013-05-26 14:50:58.951 | {"Deleted Scenes","Behind the Scenes"}                       | 'butler':8 'compos':11 'cow':17 'desert':21 'doubtfir':1 'intrepid':4 'labyrinth':2 'mad':16 'meet':14 'must':13 'panorama':5 'sahara':20
     247 | Downhill Enough             | A Emotional Tale of a Pastry Chef And a Forensic Psychologist who must Succumb a Monkey in The Sahara Desert                       |         2006 |           1 |               3 |        0.99 |     47 |            19.99 | G      | 2013-05-26 14:50:58.951 | {Trailers,Commentaries,"Deleted Scenes"}                     | 'chef':9 'desert':22 'downhil':1 'emot':4 'enough':2 'forens':12 'monkey':18 'must':15 'pastri':8 'psychologist':13 'sahara':21 'succumb':16 'tale':5
     248 | Dozen Lion                  | A Taut Drama of a Cat And a Girl who must Defeat a Frisbee in The Canadian Rockies                                                 |         2006 |           1 |               6 |        4.99 |    177 |            20.99 | NC-17  | 2013-05-26 14:50:58.951 | {Commentaries,"Deleted Scenes","Behind the Scenes"}          | 'canadian':19 'cat':8 'defeat':14 'dozen':1 'drama':5 'frisbe':16 'girl':11 'lion':2 'must':13 'rocki':20 'taut':4
     249 | Dracula Crystal             | A Thrilling Reflection of a Feminist And a Cat who must Find a Frisbee in An Abandoned Fun House                                   |         2006 |           1 |               7 |        0.99 |    176 |            26.99 | G      | 2013-05-26 14:50:58.951 | {Commentaries}                                               | 'abandon':19 'cat':11 'crystal':2 'dracula':1 'feminist':8 'find':14 'frisbe':16 'fun':20 'hous':21 'must':13 'reflect':5 'thrill':4
     250 | Dragon Squad                | A Taut Reflection of a Boy And a Waitress who must Outgun a Teacher in Ancient China                                               |         2006 |           1 |               4 |        0.99 |    170 |            26.99 | NC-17  | 2013-05-26 14:50:58.951 | {"Deleted Scenes","Behind the Scenes"}                       | 'ancient':18 'boy':8 'china':19 'dragon':1 'must':13 'outgun':14 'reflect':5 'squad':2 'taut':4 'teacher':16 'waitress':11
     251 | Dragonfly Strangers         | A Boring Documentary of a Pioneer And a Man who must Vanquish a Man in Nigeria                                                     |         2006 |           1 |               6 |        4.99 |    133 |            19.99 | NC-17  | 2013-05-26 14:50:58.951 | {Trailers,"Behind the Scenes"}                               | 'bore':4 'documentari':5 'dragonfli':1 'man':11,16 'must':13 'nigeria':18 'pioneer':8 'stranger':2 'vanquish':14
     252 | Dream Pickup                | A Epic Display of a Car And a Composer who must Overcome a Forensic Psychologist in The Gulf of Mexico                             |         2006 |           1 |               6 |        2.99 |    135 |            18.99 | PG     | 2013-05-26 14:50:58.951 | {Trailers,Commentaries,"Behind the Scenes"}                  | 'car':8 'compos':11 'display':5 'dream':1 'epic':4 'forens':16 'gulf':20 'mexico':22 'must':13 'overcom':14 'pickup':2 'psychologist':17
     253 | Drifter Commandments        | A Epic Reflection of a Womanizer And a Squirrel who must Discover a Husband in A Jet Boat                                          |         2006 |           1 |               5 |        4.99 |     61 |            18.99 | PG-13  | 2013-05-26 14:50:58.951 | {Trailers,"Behind the Scenes"}                               | 'boat':20 'command':2 'discov':14 'drifter':1 'epic':4 'husband':16 'jet':19 'must':13 'reflect':5 'squirrel':11 'woman':8
     254 | Driver Annie                | A Lacklusture Character Study of a Butler And a Car who must Redeem a Boat in An Abandoned Fun House                               |         2006 |           1 |               4 |        2.99 |    159 |            11.99 | PG-13  | 2013-05-26 14:50:58.951 | {Trailers,"Deleted Scenes","Behind the Scenes"}              | 'abandon':20 'anni':2 'boat':17 'butler':9 'car':12 'charact':5 'driver':1 'fun':21 'hous':22 'lacklustur':4 'must':14 'redeem':15 'studi':6
     255 | Driving Polish              | A Action-Packed Yarn of a Feminist And a Technical Writer who must Sink a Boat in An Abandoned Mine Shaft                          |         2006 |           1 |               6 |        4.99 |    175 |            21.99 | NC-17  | 2013-05-26 14:50:58.951 | {Trailers,"Deleted Scenes"}                                  | 'abandon':22 'action':5 'action-pack':4 'boat':19 'drive':1 'feminist':10 'mine':23 'must':16 'pack':6 'polish':2 'shaft':24 'sink':17 'technic':13 'writer':14 'yarn':7
